timestamp,stim_x,stim_y,inter_ocular_px,offset_x_monitor_right,offset_y_monitor_right,offset_x_monitor_left,offset_y_monitor_left
1754933441.353635,396,157,111.79020669684142,-2.0547740650849584,-0.030591472317684342,2.0187210115199403,0.29345246038916334
1754933441.3858502,483,144,112.99553527535694,-2.05321281232265,-0.03202938663676818,2.0213845938724764,0.3015314213035934
1754933441.4537961,161,140,111.88455077134698,-2.053172139217713,-0.03246940555760772,2.017176338890011,0.30351478773719803
1754933441.482475,542,132,112.69437370346965,-2.0562762784676183,-0.027488700565392696,2.0199325179616356,0.297762629563674
1754933441.5540411,152,137,112.80570155681175,-2.057299190034997,-0.030655654506740525,2.020453108385096,0.2953065907149808
1754933441.5814002,179,314,112.55947919077032,-2.054445794994136,-0.026059538781026095,2.0224484453503746,0.29943087666329626
1754933441.651558,476,205,111.58756984598986,-2.0499177467054883,-0.02666065220957376,2.0180354024098235,0.2991090026511642
1754933441.681628,265,320,113.30288274047936,-2.0553089102554853,-0.01936782541593608,2.020091907805259,0.3027986298027344
1754933441.7515361,160,260,112.30224078621016,-2.055485592247956,-0.019088760757069015,2.02222522263976,0.28888828996605925
1754933441.7787101,414,188,112.5461224507647,-2.057807830390415,-0.028350298461388333,2.0208636706366003,0.29174591416386275
1754933441.848966,491,223,112.31488995619365,-2.054992660618798,-0.03299644755850268,2.0219111700192856,0.2990529704740661
1754933441.8782022,200,285,112.86143245409714,-2.0592712560432105,-0.038949694523540884,2.016640731634942,0.30208144192060726
1754933441.912041,158,130,112.7213817746973,-2.0589417208777023,-0.018589322251039625,2.0235425399741462,0.2864762897807059
1754933441.982124,98,230,112.09459089997328,-2.0539086050551334,-0.031479723686493946,2.021907000648247,0.3025197653534275
1754933442.010526,332,320,111.94115116916444,-2.0566970954310126,-0.035920124461835,2.0187455812974617,0.303347270291812
1754933442.080291,101,125,113.05003058047974,-2.0570031489953062,-0.030954562443270377,2.0206498745907173,0.3049207357917282
1754933442.10951,336,123,111.8275862919931,-2.053356783096412,-0.028326403054684125,2.0191228998391675,0.29667105534583516
1754933442.1808178,497,124,112.75000850386745,-2.0538684953152107,-0.03436758193124032,2.02208660158246,0.2896535128993989
1754933442.208287,363,145,112.60293258109155,-2.0573460413402307,-0.02969597199176536,2.020531271946652,0.2935386346023738
1754933442.2809339,141,172,112.0532761180762,-2.0523484363117976,-0.042490531314899445,2.024516676680634,0.29461277893885923
1754933442.3073301,110,243,112.09442981842815,-2.0542695915179,-0.042936129165538975,2.0148174762960975,0.3088942843748188
1754933442.375926,498,311,113.28784828778437,-2.057223891174644,-0.032718690932761425,2.0226051631690765,0.3030114425628211
1754933442.407159,543,159,113.16766930897879,-2.0554900044471345,-0.030503128907926644,2.025543504264276,0.2909715612711606
1754933442.4768782,158,320,113.2313942766328,-2.055891639052839,-0.03846086011931369,2.022323476431595,0.2991378955095283
1754933442.50496,302,245,112.37999171260893,-2.0527711804559976,-0.02132877183399327,2.021315917289031,0.3002473217397304
1754933442.540666,515,320,113.27906128449757,-2.0540767552814105,-0.03194133886009081,2.0246165776795486,0.29649070123608773
1754933442.608879,530,320,112.81097138557247,-2.058709541954178,-0.028690754318173285,2.0207833269067104,0.2877607661920618
1754933442.639581,508,132,113.12523796941036,-2.0561512445936594,-0.01515149219193168,2.025756560534857,0.27967085492134236
1754933442.703329,375,150,113.35037225737058,-2.061261119624281,-0.00439734291915542,2.025593782613354,0.25778053851124993
1754933442.7362099,389,320,114.0609802708815,-2.0587594870135226,0.03469679898548205,2.032273919629129,0.23229601409146414
1754933442.801413,357,138,113.32040061494766,-2.055522928471566,0.07470556973820974,2.0317265760612333,0.20411146075060405
1754933442.834827,287,122,113.48535134431388,-2.0572340364188757,0.09558502047142302,2.0372809674667307,0.17048170644477487
1754933442.903379,509,120,113.88544435946486,-2.0558104515087874,0.10023738299123885,2.039786008928027,0.16025587397121513
1754933442.933373,250,230,113.62441579315231,-2.05370644347837,0.1126344552192738,2.0334275744256356,0.14786716925094695
1754933443.005607,193,275,113.38890247188573,-2.056610776249404,0.13212704800950203,2.0326188310861277,0.1225922107665485
1754933443.033144,451,320,113.16909790188633,-2.05505482413743,0.15589627613169094,2.034036187727594,0.11737705280500019
1754933443.105243,482,320,111.6939768350817,-2.047422837965209,0.16412791214625494,2.036094151382066,0.08737075704331988
1754933443.131982,531,122,112.32368433938584,-2.0488852741864467,0.17757148530365222,2.035150258234664,0.08427799429209969
1754933443.1677902,540,124,111.89993656805424,-2.0422689207120555,0.18478599672600654,2.038062803124361,0.07462236685066785
1754933443.239258,475,172,112.04332517707653,-2.0457765499700167,0.16474350331762064,2.0391944038429513,0.08010398476824113
1754933443.263621,540,306,111.4084126679404,-2.045360205577516,0.18009424528681064,2.0369301912720617,0.07393842007509692
1754933443.336129,425,289,111.19864006975904,-2.0471077411798975,0.17286424209525647,2.033649736867563,0.07936399247597689
1754933443.3637362,519,124,112.0663466233368,-2.049171230729298,0.16586635776865413,2.0389930034883896,0.08572344058881284
1754933443.433442,391,259,111.82724081919748,-2.048739624528836,0.15750422938558478,2.034629351066326,0.09688938700407848
1754933443.46176,312,200,111.65228607535347,-2.048403622825762,0.15904110226773252,2.036352308267654,0.09059809388751473
1754933443.531816,167,142,111.39284625500687,-2.0505028213094465,0.15041686308977828,2.0363996063996286,0.0986637282511655
1754933443.5622342,458,268,112.10501593120826,-2.045948777748017,0.16059802776026963,2.0345220686346845,0.09966653493498595
1754933443.63135,145,316,112.32554087652605,-2.051123382931355,0.153476652623412,2.0359054023172747,0.09903294547357352
1754933443.660078,534,134,111.60083844292859,-2.0482909161640586,0.1608107980307549,2.035016016132603,0.10227336507494321
1754933443.732735,96,269,112.44990321236376,-2.048540918231913,0.1548290488034001,2.034161955634107,0.10009394278288666
1754933443.759474,192,320,112.16292654244164,-2.043321179756523,0.15949548484312026,2.0354360807011154,0.11331709107206736
1754933443.7917,392,217,111.98364936056933,-2.0465625135383805,0.15661833658794,2.0339530873596714,0.10056726056631057
1754933443.8636181,235,296,111.64726073327105,-2.0511161895492616,0.14337708958914275,2.0328766937910663,0.1134573911832113
1754933443.8915122,148,299,111.8184496258252,-2.0487764948613987,0.1514241207161157,2.0262178505191315,0.1270282996486106
1754933443.9616199,327,148,112.14142545105739,-2.048817359137696,0.15209919492312304,2.0300546862324786,0.11245244581738784
1754933443.9925902,463,317,112.01277879798305,-2.0448344575251935,0.14313961140727272,2.040203431770123,0.11080871566895956
1754933444.060997,102,247,112.37142017830105,-2.045285306462313,0.13921302023730497,2.036323202028162,0.10981907318824859
1754933444.090305,232,275,111.66148926348232,-2.0467788241350306,0.1504498121260337,2.0323648387028292,0.1131520447290051
1754933444.1596859,253,313,111.61652779753649,-2.051332049195359,0.1382820593109776,2.030403468362118,0.12781345204762262
1754933444.1882539,481,140,112.367738010805,-2.050584681770928,0.14104842659314934,2.0351317841585495,0.1216189251464156
1754933444.259625,481,205,112.12450126507709,-2.0398151416771073,0.14141014768951932,2.0344774025373407,0.13423316863779247
1754933444.286953,512,123,111.57456042477384,-2.0451493704300394,0.14854750904583042,2.03702099290926,0.10499903679312071
1754933444.3590772,131,244,111.85411775129022,-2.0491534745190423,0.14456045551346794,2.034468856008568,0.11445587263875363
1754933444.385972,290,120,112.24321121076929,-2.0451756639001344,0.14283665896503306,2.0408041347681016,0.1096895999248507
1754933444.457504,488,208,112.18631934218982,-2.0480469964868453,0.13917137555544695,2.032588815805377,0.1166575229722088
1754933444.484226,360,143,111.76342464543767,-2.051433060467964,0.13786179825668995,2.0297509041419275,0.12436795399097368
1754933444.519756,132,151,112.0750283378924,-2.0533713642021882,0.13826714708552437,2.0336138206245096,0.12411890380895796
1754933444.5896251,531,139,111.55549331934851,-2.0435796750683712,0.13449634401694524,2.036425541238539,0.12979768026305638
1754933444.617339,319,215,112.11876088934916,-2.0519111466650832,0.1291509051842883,2.0290933934122086,0.1348016246283678
1754933444.689302,168,320,112.59687878022255,-2.0554796364634758,0.13497343301589018,2.0310284419706695,0.13115419248259566
1754933444.7165701,282,236,111.5549081241726,-2.046356735856205,0.12739852006057859,2.0368412153740025,0.12777048209160347
1754933444.787392,113,320,111.6495225346667,-2.044327623439082,0.12849688860999336,2.0331000307949076,0.14579027017603194
1754933444.8174798,319,134,111.57665425461995,-2.04835842032621,0.13756826459473717,2.034582250022352,0.13236447832906967
1754933444.885409,158,160,111.28662448998588,-2.0457006639429696,0.1339796812516708,2.034693690668347,0.12518808483459132
1754933444.914154,509,287,111.7649639348074,-2.047255487053546,0.1272773839079143,2.034685801691084,0.14030392050268267
1754933444.985445,300,272,112.02465426747584,-2.0461326955957633,0.13677105125033123,2.037380170082605,0.12659827072277446
1754933445.0122938,479,232,111.87870058753545,-2.046297023162029,0.12527190491906798,2.0381253815110467,0.12065027611701948
1754933445.0856068,229,164,109.95438740253125,-2.0518872192938766,0.10952537851147319,2.033431348364353,0.1269960495933385
1754933445.112084,96,145,110.13870761839111,-2.0557041226972235,0.07414230443203433,2.0354257800124795,0.16060872016284705
1754933445.145694,516,320,110.57129335258831,-2.0513374442544734,0.10102746683881328,2.04068169845588,0.1345626906923766
1754933445.216783,103,255,110.9513323397615,-2.0483416087651865,0.1127566301410725,2.036655072603341,0.1423014851365774
1754933445.244714,449,268,110.77694765448688,-2.049541250939051,0.12832122623749295,2.0326946212979156,0.12806716051800981
1754933445.31661,339,120,111.64817366266244,-2.048993901518236,0.11010093952655362,2.036455746950252,0.1510530300209999
1754933445.3434649,169,128,111.52218567623655,-2.0504674486738517,0.11671826882083473,2.0349746491021143,0.13658099854736558
1754933445.413864,517,153,111.91650728703165,-2.0479402327503786,0.13377796519549898,2.038858126577651,0.13649408779609307
1754933445.4421601,467,194,111.51064866312359,-2.0467327897485843,0.10861408379669622,2.037408697551352,0.1517925303750811
1754933445.5140202,497,295,111.14990571722801,-2.0499300344534306,0.12190801033801595,2.027196434764565,0.1424029808130833
1754933445.540441,142,320,112.2619927738074,-2.0563189664226478,0.11373743885358233,2.035462747488327,0.14159445788994837
1754933445.611414,103,320,111.63140330779885,-2.0455714471446385,0.1393018226940309,2.034626398238056,0.1383196170316222
1754933445.6414258,538,203,111.74647266114575,-2.0459461247212416,0.13676683651576596,2.0394697607612593,0.12741790813075107
1754933445.71054,96,320,112.34648911232907,-2.0524059913782224,0.12895836560745857,2.0333057015313805,0.12905107933772825
1754933445.7400692,162,320,111.74025896096916,-2.0517244302349034,0.11605902009226382,2.0327685852646153,0.1325385973790635
1754933445.771701,261,120,112.05714828519476,-2.0479710681040926,0.11629156772348903,2.0381941699117667,0.142900063645866
1754933445.845356,462,173,111.54134547464135,-2.0464825725541287,0.12735912451502107,2.036485639778107,0.13753977399067863
1754933445.871618,285,320,112.35183874904726,-2.04738243715622,0.11579280009586407,2.037442989431963,0.14368922239332355
1754933445.942841,141,320,112.56167772101966,-2.0463787888395806,0.1318520281193951,2.037353774627748,0.1328487782660816
1754933445.970287,535,127,111.72824429257695,-2.047054652493232,0.1426251450139973,2.0344782993037125,0.12957415980863132
1754933446.0422752,174,124,111.5975124707423,-2.050308080709958,0.12477685832683817,2.035526710749706,0.13367996698588683
1754933446.0683992,496,131,111.92542995855304,-2.045357599211521,0.12022689432643738,2.038017942187066,0.13604828169787994
1754933446.1396768,394,176,111.33378304239604,-2.0474562935588505,0.12428158834205626,2.034613390523076,0.13381333497252604
1754933446.167497,543,277,111.84618030604798,-2.044241325800899,0.11942223031132482,2.037473737916317,0.1500592116587432
1754933446.2385888,242,124,111.9589109827038,-2.047563055883017,0.1264322391229125,2.034238463653963,0.1416166390202181
1754933446.2682838,523,320,111.80745082524305,-2.0487544528159947,0.11439185212215089,2.0356328611360666,0.14841832805464103
1754933446.336119,542,310,111.13902976231275,-2.0473075322342527,0.11984621934414401,2.0349766526101964,0.13972807958510713
1754933446.367739,219,127,111.23587009550774,-2.0495275922746443,0.11581323164686226,2.030398142170536,0.14559553505532402
1754933446.401338,369,320,111.93735095148512,-2.046274130311553,0.12264713128438218,2.0363632049786875,0.14660039100416458
1754933446.469088,105,161,111.82059847503389,-2.0468817324864643,0.11313399737516605,2.0356358314741456,0.1474218543101396
1754933446.4983628,173,316,111.60963349025637,-2.0513744526032966,0.11262752065174864,2.0337804378914615,0.1496843522789404
1754933446.57092,356,320,111.68739481358298,-2.041349454296304,0.11980822531060303,2.0372348106894735,0.14504651633256588
1754933446.59681,537,125,111.75654311584951,-2.0473889507350607,0.1268548159281394,2.034947661400798,0.13929268147314047
1754933446.667396,535,131,111.86282075490475,-2.0458263788873685,0.12374550611673552,2.0355647696330745,0.14803549534085347
1754933446.696507,114,320,112.00338609754903,-2.0479332802965926,0.1076359670504919,2.035441469212251,0.15717985023511444
1754933446.76785,452,120,111.35045324046584,-2.04728976673239,0.12222527076633838,2.0306322295653296,0.15345147130746015
1754933446.794452,252,136,111.20039469129189,-2.0393953228574078,0.115142115276451,2.03717784577315,0.15473134537952185
1754933446.866427,188,226,111.3923192058435,-2.0486377851748157,0.11675930997510725,2.0356912026471843,0.14990652547201033
1754933446.894624,543,232,111.60662625492762,-2.0448543319775756,0.11598694754571565,2.037793883706598,0.14974209693359722
1754933446.96502,463,121,111.65646096663647,-2.04603179855292,0.11485876582528812,2.037516944518027,0.15086247973734584
1754933446.9928908,269,149,111.5142331765571,-2.0461530777414856,0.10077862206932794,2.0332425073838927,0.15456809025418658
1754933447.0287218,128,320,111.67812815662673,-2.0483844220191005,0.10667947672146695,2.0372602069188837,0.15164902489893933
1754933447.097517,281,129,111.48671738831142,-2.0495222149404397,0.1060755446141173,2.0336324671909787,0.15744151471963913
1754933447.124672,126,320,111.47886276858316,-2.0460659927625,0.11026548809011706,2.03287826616744,0.16496099302177952
1754933447.194508,352,121,112.18306375553527,-2.0494818568224282,0.10682196812610138,2.0324431558317286,0.15530230229503514
1754933447.226603,391,135,111.50435386472452,-2.042700501197736,0.10083635510144513,2.0387778778788204,0.1568073247113656
1754933447.295007,488,293,111.53192026581452,-2.0445655920121197,0.10719784239210707,2.0341444425227726,0.1702751736286659
1754933447.323483,112,140,111.45652691310582,-2.0454201839255446,0.11098219667583242,2.034790582201893,0.16050444306021877
1754933447.394604,190,250,111.9942666161444,-2.043412571736412,0.10709581047624599,2.0385474447077803,0.16283256734101467
1754933447.422063,281,249,111.73251833129574,-2.0402485503827905,0.118998073733614,2.0378635586607405,0.1583515786559263
1754933447.493797,262,267,111.87479343009501,-2.042119370496735,0.10359772016173296,2.0442535567997164,0.16556588677176165
1754933447.521374,297,311,111.84751778426839,-2.0402312838125836,0.08576648125921647,2.043650260966392,0.17491481543913784
1754933447.592387,199,304,112.4617657892687,-2.043881658967348,0.09168986271268827,2.0393028930694412,0.18201237104519735
1754933447.6200562,529,179,111.75227878327642,-2.03929278488181,0.08797343727561616,2.044253664394679,0.1714189306891023
1754933447.65445,542,199,112.78222726062593,-2.039573939960512,0.07371328153204414,2.0483013488260977,0.17624450332654168
1754933447.72478,100,320,112.21234822395647,-2.038726443416072,0.0728490952272306,2.0441337583163617,0.18342967001514415
1754933447.7525032,543,320,113.46796456087031,-2.0394910368568184,0.08095405043403384,2.0486502923763195,0.16402019002060236
1754933447.823092,520,131,113.49523734466119,-2.0290217876753367,0.08631038364279263,2.059747416694422,0.15231706904979508
1754933447.851682,279,146,113.42896454113252,-2.0311473067384638,0.09300060685835729,2.052209243421415,0.16520177038392875
1754933447.9221592,481,206,113.09592426701792,-2.0319514349456713,0.11117557925082491,2.052586202267076,0.16120583043566947
1754933447.9505038,328,320,113.2920996119189,-2.023637546325866,0.09948457956236458,2.051656819046299,0.1727741737726185
1754933448.021827,394,320,113.42923269933881,-2.0214848713931945,0.11896355412500789,2.0679924361765423,0.14409576497437007
1754933448.049273,211,193,113.54050863666527,-2.0312362774393526,0.10340714779098448,2.0676272218970015,0.1411113914583442
1754933448.120683,543,270,112.50897467671946,-2.0245866757985955,0.092289623579635,2.0656991753589846,0.1650845794643186
1754933448.1478488,375,130,113.6506911799672,-2.017772770656196,0.13026652389116086,2.0757049152515346,0.13641267109669905
1754933448.219742,220,226,115.04081541670891,-2.0272772379000026,0.13327274863583718,2.06966237589527,0.1135101323278995
1754933448.2468412,274,268,114.14353351038592,-2.0195963585203325,0.1253126972815162,2.072661283544035,0.1314878043827026
1754933448.283277,285,140,113.27798588628616,-2.0208911895900274,0.1325427834590937,2.06542716215834,0.12049002758487075
1754933448.351587,98,255,114.04313297375006,-2.019085902304854,0.13110700179621146,2.0652277969263833,0.13875709728954663
1754933448.379725,109,127,113.23125641197444,-2.018555754818673,0.12521431012700576,2.0705198124190933,0.1242418519926421
1754933448.4515672,189,320,113.78579820571706,-2.0168380750411723,0.12990971057253528,2.0658497319226345,0.1392782747615995
1754933448.4778628,184,246,113.95916057733615,-2.0187769974435144,0.1337822572306185,2.0664023866842225,0.13993900176792162
1754933448.549095,539,132,113.44538791204936,-2.0119165003449853,0.12434275004233852,2.0679557766451038,0.14488697029074793
1754933448.579272,516,120,114.29820474870778,-2.021006545238434,0.11624096481217673,2.0646306935518375,0.14621734735026637
1754933448.6478982,517,204,113.4472176317117,-2.021456709149594,0.08446041680760344,2.0581963677484714,0.17391140217644804
1754933448.677362,104,320,113.92441939309685,-2.021094332071792,0.10440101443999822,2.0648362345875064,0.15947035804598486
1754933448.746263,100,185,114.34121575126366,-2.025258967715552,0.116264538911256,2.062309755412093,0.14831853943721487
1754933448.774666,542,313,113.55406003422357,-2.0239846217190824,0.10429186758320777,2.0573760304389457,0.1737769730069799
1754933448.8463721,543,320,113.7613136358994,-2.024546182255963,0.12224470586341832,2.0624590265121867,0.14213429939074743
1754933448.87446,540,239,112.91330308155949,-2.0209685813096594,0.11287541625258105,2.0608966647603175,0.15401176438387348
1754933448.9079459,149,320,113.78217232261561,-2.015405260353405,0.12046951065501398,2.061609140487507,0.15733404628539707
1754933448.978933,207,277,113.75909708192053,-2.016679118460446,0.10869360222548992,2.059594129191312,0.1704993798166901
1754933449.0077891,426,285,113.3768571271703,-2.0200843143933933,0.09109830599341254,2.061435580873133,0.17224940399186645
1754933449.0775511,542,305,113.58532751509367,-2.0250219655279684,0.10609384035043902,2.0612707910075136,0.15417628490045596
1754933449.105498,149,249,112.97074827246283,-2.0214843906801168,0.10644709038971688,2.0568320271875424,0.16894007594387417
1754933449.176053,543,142,113.71603961669338,-2.0235591589008117,0.09375395503143774,2.0603914214179113,0.17501854885084286
1754933449.204628,543,162,114.4039649354901,-2.0270546837481174,0.09011394941969644,2.061449636758979,0.17274277498237747
1754933449.27519,484,288,113.93574627313295,-2.0210167922970594,0.09011187388845733,2.0615960480551436,0.16715322929991994
1754933449.302859,96,320,113.01081186146052,-2.0243055261183045,0.09651457117015311,2.058639440916738,0.16393053634448404
1754933449.3750541,473,320,113.72743560210178,-2.023076765838565,0.09550117987339592,2.0609301257077997,0.1713662782210827
1754933449.402299,497,282,114.28153835524665,-2.0244872247003602,0.10027165354494434,2.062349505847184,0.15817814657070658
1754933449.473887,329,122,113.49580248796936,-2.023290426677291,0.09929853227868216,2.0607550497466525,0.16279025767660174
1754933449.501201,131,320,113.26919516766377,-2.020828830137126,0.09084220854293464,2.059189150251629,0.18167428288693752
1754933449.535674,540,120,113.47878299575935,-2.0230249141560637,0.09430813480252546,2.059490101867254,0.17382368883419816
1754933449.6073558,353,142,113.44353550702442,-2.0196450039565805,0.09124788342578657,2.06343241529245,0.1823837124524853
1754933449.634083,150,320,113.58360421519102,-2.0214993182749694,0.09282495661115411,2.0605609473615694,0.17629835889269244
1754933449.704915,210,193,113.70813272160296,-2.0238653800871895,0.08970973054806008,2.0629963980136528,0.17231514288433913
1754933449.732515,543,281,114.0875668841227,-2.0249739046111452,0.0922502073990695,2.061146627753621,0.17689913454491557
1754933449.801742,185,320,113.43582340581386,-2.0210900774820026,0.07939875015660058,2.0623523866373015,0.190035068719482
1754933449.834049,221,215,114.55421718736713,-2.0253499990398605,0.08787177503618485,2.066453915072324,0.16851912796780164
1754933449.902547,468,160,113.12018210871304,-2.0221168118906703,0.0849635460723116,2.0658274405463106,0.1741225397785231
1754933449.93057,516,171,113.67981505848374,-2.027984214464716,0.10164424565778006,2.0615860136083843,0.15843124133238662
1754933450.000957,181,320,113.34969180218611,-2.023236974234398,0.09071393326064481,2.0608369073747874,0.17896287921731965
1754933450.0301728,143,256,113.24720599973554,-2.020036408459075,0.084165472365488,2.0647461637433837,0.18478494657003935
1754933450.099843,100,290,113.30861990018333,-2.022553059849389,0.08094069899553989,2.059737882065371,0.1806325229733583
1754933450.128236,234,132,113.98973906084295,-2.0287292786168454,0.09624218659659232,2.0591714341908145,0.1708600543301852
1754933450.198642,354,126,113.50448389847173,-2.024506574213819,0.06937312110900443,2.0614574283539655,0.18795590729286882
1754933450.226947,385,320,113.94268156197487,-2.0290656528763247,0.09203058006118812,2.0603830392664957,0.16858144118867052
1754933450.2621582,537,320,113.98148065566542,-2.025163225650446,0.08478851083270023,2.0577550442711163,0.18079783467352173
1754933450.3308249,449,203,113.11197294129657,-2.026153994751625,0.08069427739862525,2.0624492739905813,0.17209537150580947
1754933450.359391,511,156,113.7014970555155,-2.0260469983707665,0.08009155103200132,2.0578461088478277,0.17455372448257286
1754933450.432193,205,261,113.12937896963332,-2.0237577889791707,0.0946336069777744,2.0573361790438827,0.17511704397614264
1754933450.4584599,129,302,113.53330766230654,-2.0213628330195843,0.09004558956962333,2.0601996111744136,0.17858581960339334
1754933450.529711,270,310,113.16059295578545,-2.0259091148275865,0.0850767224418263,2.062550474372853,0.17728913249996012
1754933450.557615,181,241,113.42256603285985,-2.028891944727661,0.0819516485043192,2.0598561626234457,0.18205909090533245
1754933450.628546,468,320,113.6133612919169,-2.024068263251259,0.09268351858025026,2.059322741382421,0.17551126034843248
1754933450.65654,102,320,113.33912488509415,-2.0274312713914084,0.08382863540415145,2.0595181053190035,0.17322839142430296
1754933450.727254,452,256,113.52106126973116,-2.024597429665442,0.08459235611838493,2.0613945827625386,0.17299832661967693
1754933450.7571049,359,320,113.24582199330898,-2.0280900390858374,0.0825142856118292,2.057137394212734,0.17758818606645935
1754933450.8250089,331,248,113.42298671533247,-2.027299131118791,0.0906410695265288,2.056455545475088,0.1737615143725943
1754933450.856027,141,320,113.19571058374818,-2.0271374896325165,0.08452037885704712,2.058797749305964,0.17612164975670014
1754933450.888334,473,144,113.1296472476808,-2.025803374741767,0.09869506886721018,2.0610111699874647,0.1623926672884722
1754933450.958072,203,198,113.1561439404772,-2.0269480958894888,0.08915019555648505,2.062083524717167,0.17491594414261505
1754933450.986706,206,246,112.86137246177255,-2.0281099667167495,0.08731459498823449,2.062215609802192,0.1739353141234627
1754933451.0591428,288,320,113.36462969243114,-2.0266181157759986,0.08410154484986113,2.057817172742812,0.1741352308082549
1754933451.085869,290,121,113.48232953028703,-2.030482378921152,0.08889694561946734,2.062731025419404,0.17445326413827353
1754933451.156969,527,264,114.19747528492299,-2.029857245309466,0.09624879012837502,2.0613911722017413,0.1588232360181576
1754933451.183608,122,132,113.66651473600838,-2.0306013324939536,0.07080625176989659,2.05794083589867,0.18022947105940282
1754933451.254219,170,320,113.9533702276213,-2.0304950250944387,0.07379477457834668,2.0541945163216293,0.17952469069001192
1754933451.2822242,513,163,114.62853655261694,-2.0275128420971016,0.06264586007809124,2.0609309896496772,0.18634460913754355
1754933451.353311,526,120,114.31104088193284,-2.0335052116033654,0.05858294684685687,2.0573457664932446,0.1930509214234239
1754933451.3838599,530,133,115.04923826521996,-2.0335030245180135,0.059532573940963354,2.0550620972823554,0.1985384845384508
1754933451.450987,526,124,113.98982470710412,-2.0284567310311616,0.051935772248876313,2.054839481720518,0.21266850234070211
1754933451.480824,221,320,114.85493498237064,-2.0255062451546464,0.039969352836799144,2.055093266876283,0.23982944272951717
1754933451.5160089,410,246,114.26549227911595,-2.025592549588688,0.04078275126006292,2.0532783813917197,0.23740843855560506
1754933451.585033,130,158,115.03773060628134,-2.0243232976509,0.03436598113397261,2.04908697768313,0.2691499855712751
1754933451.6127841,238,121,116.75361216777186,-2.0292983684725954,0.02411218964187737,2.0459302941789272,0.26969988628971586
1754933451.6827571,321,127,116.58080564587866,-2.031107799048614,0.03114866830468017,2.0461656265719608,0.26910116930141964
1754933451.7119691,536,320,118.21164760098941,-2.038434825226016,-0.001263442131257909,2.0382353406727933,0.2968988307119123
1754933451.782284,520,148,119.94440843947478,-2.0469307030062,-0.023163085750641594,2.0335536833696453,0.3251845720229134
1754933451.810821,125,120,122.35869835708202,-2.046776479524106,-0.05336194303377133,2.025276226325911,0.3638009482111029
1754933451.8819761,145,120,124.10565350557584,-2.0548310516301713,-0.07912825128800005,2.0213603990011033,0.3755674975586211
1754933451.910141,538,247,124.55052740923881,-2.0548327000405067,-0.08154632968451575,2.0248909400297634,0.38203665929193886
1754933451.98191,237,220,125.73084412984154,-2.05699331224875,-0.09255312116169424,2.0160058701814223,0.3926632432133437
1754933452.008524,189,137,126.32399205819803,-2.05518184062264,-0.11983087286433836,2.011911628332631,0.4135027527243764
1754933452.081422,130,320,127.73870225739014,-2.063960838230946,-0.13688129932835913,2.0021611419810483,0.43396090003808896
1754933452.1079628,541,167,130.63204860750844,-2.06913516689317,-0.12809358483405286,2.008608795190168,0.4090577859692364
1754933452.141249,153,129,132.0621674475702,-2.068546804094908,-0.11970096220396385,2.008308882374322,0.4052815588969326
1754933452.21344,534,320,132.2317099387764,-2.0702179029410717,-0.10133845804804587,2.009029652590363,0.3957292668770775
